Outlet,Receipt Number,Date,Time,Category,Brand,Items,Variant,SKU,Quantity,Modifier Applied,Discount Applied,Gross Sales,Discounts,Refunds,Net Sales,Gratuity,Tax,Sales Type,Collected By,Served By,Customer,Payment Method,Event Type,Reason of Refund
Pizza Impact,JV1OX3,24-12-2023,13:53:27,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OX2,23-12-2023,19:59:16,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OX2,23-12-2023,19:59:16,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OX1,23-12-2023,19:14:46,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,5250.0,0.0,29750.0,0.0,0.0,Dine In,Pizza Impact,,,BCA,Payment,
Pizza Impact,JV1OX1,23-12-2023,19:14:46,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,4500.0,0.0,25500.0,0.0,0.0,Dine In,Pizza Impact,,,BCA,Payment,
Pizza Impact,JV1OX1,23-12-2023,19:14:46,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,5250.0,0.0,29750.0,0.0,0.0,Dine In,Pizza Impact,,,BCA,Payment,
Pizza Impact,JV1OX0,23-12-2023,18:12:46,SLICE,Unbranded,Slice Cheese,,,2,,"50k for 2 slices 1, 50k for 2 slices 3",60000.0,13846.154,0.0,46153.846,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OX0,23-12-2023,18:12:46,SLICE,Unbranded,Slice BBQ Smoked Beef,,,2,,"50k for 2 slices 1, 50k for 2 slices 3",70000.0,16153.846,0.0,53846.154,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWZ,23-12-2023,17:13:55,SLICE,Unbranded,Slice Pepperoni,,,2,,"50k for 2 slices 2, 50k for 2 slices 3",70000.0,18148.148,0.0,51851.852,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWZ,23-12-2023,17:13:55,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,"50k for 2 slices 2, 50k for 2 slices 3",35000.0,9074.074,0.0,25925.926,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWZ,23-12-2023,17:13:55,SLICE,Unbranded,Slice Cheese,,,1,,"50k for 2 slices 2, 50k for 2 slices 3",30000.0,7777.778,0.0,22222.222,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWY,23-12-2023,16:36:49,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,5526.316,0.0,29473.684,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWY,23-12-2023,16:36:49,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,4736.842,0.0,25263.158,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWY,23-12-2023,16:36:49,SLICE,Unbranded,Mac & cheese,,14080,1,,"promo new menu, 50k for 2 slices 2",35000.0,9736.842,0.0,25263.158,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWX,23-12-2023,14:37:56,SLICE,Unbranded,Box Slice,,,1,,,3000.0,0.0,0.0,3000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWW,23-12-2023,14:37:39,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWW,23-12-2023,14:37:39,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWV,23-12-2023,14:17:06,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWU,23-12-2023,13:50:19,SLICE,Unbranded,Slice Pepperoni,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWT,22-12-2023,18:57:29,GOJEK,Unbranded,MAC & CHEESE,,,1,,,27000.0,0.0,0.0,27000.0,0.0,0.0,Dine In,Pizza Impact,,,GoFood,Payment,
Pizza Impact,JV1OWS,22-12-2023,18:43:17,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWS,22-12-2023,18:43:17,SLICE,Unbranded,Slice Cheese,,,1,,,30000.0,0.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWR,22-12-2023,17:35:33,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWQ,22-12-2023,17:28:05,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWQ,22-12-2023,17:28:05,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWP,22-12-2023,15:57:36,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWO,22-12-2023,15:29:31,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWO,22-12-2023,15:29:31,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWN,22-12-2023,15:08:41,GOJEK,Unbranded,MAC & CHEESE,,,1,,,27000.0,0.0,0.0,27000.0,0.0,0.0,Dine In,Pizza Impact,,,GoFood,Payment,
Pizza Impact,JV1OWM,22-12-2023,14:51:15,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWM,22-12-2023,14:51:15,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWL,22-12-2023,14:35:46,SLICE,Unbranded,Slice Cheese,,,1,,,30000.0,0.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWL,22-12-2023,14:35:46,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWK,22-12-2023,14:33:58,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWK,22-12-2023,14:33:58,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWJ,22-12-2023,14:11:50,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWI,20-12-2023,15:19:11,SLICE,Unbranded,Box Slice,,,1,,,3000.0,0.0,0.0,3000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWH,20-12-2023,15:16:34,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWH,20-12-2023,15:16:34,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWG,20-12-2023,14:36:26,SLICE,Unbranded,Box Slice,,,1,,50k for 2 slices 2,3000.0,661.765,0.0,2338.235,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWG,20-12-2023,14:36:26,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6617.647,0.0,23382.353,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWG,20-12-2023,14:36:26,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,7720.588,0.0,27279.412,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWF,20-12-2023,14:05:04,SLICE,Unbranded,Box Slice,,,1,,,3000.0,0.0,0.0,3000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWE,20-12-2023,13:56:13,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWE,20-12-2023,13:56:13,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWD,20-12-2023,13:02:34,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWD,20-12-2023,13:02:34,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWC,19-12-2023,14:44:15,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OWB,18-12-2023,19:05:47,PIE,Unbranded,MIX,,,1,,50k for 2 slices 3,230000.0,20000.0,0.0,210000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OWA,18-12-2023,19:00:07,GOJEK,Unbranded,PEPERONI SLICE,,,2,,,54000.0,0.0,0.0,54000.0,0.0,0.0,Dine In,Pizza Impact,,,Gopay,Payment,
Pizza Impact,JV1OW9,18-12-2023,18:57:42,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW9,18-12-2023,18:57:42,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW8,18-12-2023,18:30:41,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OW8,18-12-2023,18:30:41,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OW6,18-12-2023,15:51:45,SLICE,Unbranded,Full Refund for: JV1OW6 - Slice Pepperoni,,,-1,,,0.0,0.0,35000.0,-35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Refund,Accidental Charge
Pizza Impact,JV1OW7,18-12-2023,15:25:30,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OW7,18-12-2023,15:25:30,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OW6,18-12-2023,15:24:29,SLICE,Unbranded,Slice Pepperoni,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW5,18-12-2023,14:08:30,SLICE,Unbranded,Slice Cheese,,,2,,"50k for 2 slices 1, 50k for 2 slices 3",60000.0,13235.294,0.0,46764.706,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW5,18-12-2023,14:08:30,SLICE,Unbranded,Slice Pepperoni,,,2,,"50k for 2 slices 1, 50k for 2 slices 3",70000.0,15441.176,0.0,54558.824,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW5,18-12-2023,14:08:30,SLICE,Unbranded,Box Slice,,,2,,"50k for 2 slices 1, 50k for 2 slices 3",6000.0,1323.529,0.0,4676.471,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW4,18-12-2023,13:17:34,SLICE,Unbranded,Mac & cheese,,14080,2,,promo new menu,70000.0,10000.0,0.0,60000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OW3,18-12-2023,11:45:54,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW2,17-12-2023,18:45:57,SLICE,Unbranded,Mac & cheese,,14080,1,,"promo new menu, 50k for 2 slices 2",35000.0,11923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW2,17-12-2023,18:45:57,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW1,17-12-2023,18:02:53,SLICE,Unbranded,Slice BBQ Smoked Beef,,,2,,50k for 2 slices 3,70000.0,20000.0,0.0,50000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OW0,17-12-2023,17:47:26,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OW0,17-12-2023,17:47:26,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVZ,17-12-2023,16:42:06,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVY,17-12-2023,16:36:31,SLICE,Unbranded,Mac & cheese,,14080,2,,promo new menu,70000.0,10000.0,0.0,60000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVX,17-12-2023,15:53:44,PIE,Unbranded,MIX,,,1,,"50k for 2 slices 1, 50k for 2 slices 3",230000.0,30000.0,0.0,200000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVW,17-12-2023,15:15:06,SLICE,Unbranded,Mac & cheese,,14080,1,,"promo new menu, 50k for 2 slices 2",35000.0,9736.842,0.0,25263.158,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVW,17-12-2023,15:15:06,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,5526.316,0.0,29473.684,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVW,17-12-2023,15:15:06,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,4736.842,0.0,25263.158,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVV,16-12-2023,19:45:59,SLICE,Unbranded,Mac & cheese,,14080,1,,"promo new menu, 50k for 2 slices 2",35000.0,9736.842,0.0,25263.158,0.0,0.0,Dine In,Pizza Impact,,,BCA,Payment,
Pizza Impact,JV1OVV,16-12-2023,19:45:59,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,4736.842,0.0,25263.158,0.0,0.0,Dine In,Pizza Impact,,,BCA,Payment,
Pizza Impact,JV1OVV,16-12-2023,19:45:59,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,5526.316,0.0,29473.684,0.0,0.0,Dine In,Pizza Impact,,,BCA,Payment,
Pizza Impact,JV1OVU,16-12-2023,19:02:05,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVU,16-12-2023,19:02:05,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVT,16-12-2023,18:23:50,SLICE,Unbranded,Slice Cheese,,,1,,,30000.0,0.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVT,16-12-2023,18:23:50,SLICE,Unbranded,Slice Pepperoni,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVS,16-12-2023,18:14:58,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVS,16-12-2023,18:14:58,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVR,16-12-2023,16:57:58,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVR,16-12-2023,16:57:58,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVQ,16-12-2023,16:30:06,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVQ,16-12-2023,16:30:06,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVP,16-12-2023,16:27:23,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVP,16-12-2023,16:27:23,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVO,16-12-2023,16:25:49,SLICE,Unbranded,Slice Pepperoni,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVN,16-12-2023,16:21:02,SLICE,Unbranded,Slice Cheese,,,2,,50k for 2 slices 1,60000.0,10000.0,0.0,50000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVM,16-12-2023,15:50:55,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVM,16-12-2023,15:50:55,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVL,16-12-2023,15:48:04,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVK,16-12-2023,15:14:06,PIE,Unbranded,MIX,,,1,,"50k for 2 slices 1, 50k for 2 slices 3",230000.0,30000.0,0.0,200000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVJ,16-12-2023,14:19:25,SLICE,Unbranded,Slice Pepperoni,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVI,16-12-2023,14:17:04,SLICE,Unbranded,Slice Pepperoni,,,1,,,35000.0,0.0,0.0,35000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVH,16-12-2023,13:01:14,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVH,16-12-2023,13:01:14,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVG,16-12-2023,11:42:21,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVG,16-12-2023,11:42:21,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OVF,15-12-2023,14:53:16,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVE,15-12-2023,14:45:43,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVE,15-12-2023,14:45:43,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVD,15-12-2023,13:41:23,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVD,15-12-2023,13:41:23,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVC,15-12-2023,12:11:56,SLICE,Unbranded,Mac & cheese,,14080,1,,promo new menu,35000.0,5000.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVB,14-12-2023,19:54:44,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVB,14-12-2023,19:54:44,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OVA,14-12-2023,18:32:41,SLICE,Unbranded,Slice Cheese,,,1,,,30000.0,0.0,0.0,30000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OV9,14-12-2023,16:09:24,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OV9,14-12-2023,16:09:24,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OV8,14-12-2023,15:41:08,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OV8,14-12-2023,15:41:08,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 3,35000.0,10000.0,0.0,25000.0,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OV7,14-12-2023,15:35:11,SLICE,Unbranded,Slice Pepperoni,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OV7,14-12-2023,15:35:11,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,BCA QR,Payment,
Pizza Impact,JV1OV6,14-12-2023,15:18:02,SLICE,Unbranded,Slice BBQ Smoked Beef,,,1,,50k for 2 slices 2,35000.0,8076.923,0.0,26923.077,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OV6,14-12-2023,15:18:02,SLICE,Unbranded,Slice Cheese,,,1,,50k for 2 slices 2,30000.0,6923.077,0.0,23076.923,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
Pizza Impact,JV1OV5,14-12-2023,14:54:49,SLICE,Unbranded,Slice Pepperoni,,,2,,50k for 2 slices 3,70000.0,20000.0,0.0,50000.0,0.0,0.0,Dine In,Pizza Impact,,,Cash,Payment,
